"survey","survey_year","survey_name","canonical_name","canonical_operator","technology"
"BART",2015,"BART___South San Francisco___Civic Center/UN Plaza","BART___South San Francisco___Civic Center/UN Plaza","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Coliseum","BART___South San Francisco___Coliseum","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Colma","BART___South San Francisco___Colma","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Concord","BART___South San Francisco___Concord","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Daly City","BART___South San Francisco___Daly City","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Downtown Berkeley","BART___South San Francisco___Downtown Berkeley","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Dublin/Pleasanton","BART___South San Francisco___Dublin/Pleasanton","BART","heavy rail"
"BART",2015,"BART___South San Francisco___El Cerrito del Norte","BART___South San Francisco___El Cerrito del Norte","BART","heavy rail"
"BART",2015,"BART___South San Francisco___El Cerrito Plaza","BART___South San Francisco___El Cerrito Plaza","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Embarcadero","BART___South San Francisco___Embarcadero","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Fremont","BART___South San Francisco___Fremont","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Fruitvale","BART___South San Francisco___Fruitvale","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Glen Park","BART___South San Francisco___Glen Park","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Hayward","BART___South San Francisco___Hayward","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Lafayette","BART___South San Francisco___Lafayette","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Lake Merritt","BART___South San Francisco___Lake Merritt","BART","heavy rail"
"BART",2015,"BART___South San Francisco___MacArthur","BART___South San Francisco___MacArthur","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Millbrae","BART___South San Francisco___Millbrae","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Montgomery St.","BART___South San Francisco___Montgomery St.","BART","heavy rail"
"BART",2015,"BART___South San Francisco___North Berkeley","BART___South San Francisco___North Berkeley","BART","heavy rail"
"BART",2015,"BART___South San Francisco___North Concord/Martinez","BART___South San Francisco___North Concord/Martinez","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Oakland International Airport","BART___South San Francisco___Oakland International Airport","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Orinda","BART___South San Francisco___Orinda","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Pittsburg/Bay Point","BART___South San Francisco___Pittsburg/Bay Point","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Pleasant Hill/Contra Costa Centre","BART___South San Francisco___Pleasant Hill/Contra Costa Centre","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Powell St.","BART___South San Francisco___Powell St.","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Richmond","BART___South San Francisco___Richmond","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Rockridge","BART___South San Francisco___Rockridge","BART","heavy rail"
"BART",2015,"BART___South San Francisco___San Bruno","BART___South San Francisco___San Bruno","BART","heavy rail"
"BART",2015,"BART___South San Francisco___San Francisco International Airport","BART___South San Francisco___San Francisco International Airport","BART","heavy rail"
"BART",2015,"BART___South San Francisco___San Leandro","BART___South San Francisco___San Leandro","BART","heavy rail"
"BART",2015,"BART___South San Francisco___South Hayward","BART___South San Francisco___South Hayward","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Union City","BART___South San Francisco___Union City","BART","heavy rail"
"BART",2015,"BART___South San Francisco___Walnut Creek","BART___South San Francisco___Walnut Creek","BART","heavy rail"
"BART",2015,"BART___South San Francisco___West Dublin/Pleasanton","BART___South San Francisco___West Dublin/Pleasanton","BART","heavy rail"
"BART",2015,"BART___South San Francisco___West Oakland","BART___South San Francisco___West Oakland","BART","heavy rail"
"BART",2015,"BART___Union City___12th St. Oakland City Center","BART___Union City___12th St. Oakland City Center","BART","heavy rail"
"BART",2015,"BART___Union City___16th St. Mission","BART___Union City___16th St. Mission","BART","heavy rail"
"BART",2015,"BART___Union City___19th St. Oakland","BART___Union City___19th St. Oakland","BART","heavy rail"
"BART",2015,"BART___Union City___24th St. Mission","BART___Union City___24th St. Mission","BART","heavy rail"
"BART",2015,"BART___Union City___Ashby","BART___Union City___Ashby","BART","heavy rail"
"BART",2015,"BART___Union City___Balboa Park","BART___Union City___Balboa Park","BART","heavy rail"
"BART",2015,"BART___Union City___Bay Fair","BART___Union City___Bay Fair","BART","heavy rail"
"BART",2015,"BART___Union City___Castro Valley","BART___Union City___Castro Valley","BART","heavy rail"
"BART",2015,"BART___Union City___Civic Center/UN Plaza","BART___Union City___Civic Center/UN Plaza","BART","heavy rail"
"BART",2015,"BART___Union City___Coliseum","BART___Union City___Coliseum","BART","heavy rail"
"BART",2015,"BART___Union City___Colma","BART___Union City___Colma","BART","heavy rail"
"BART",2015,"BART___Union City___Concord","BART___Union City___Concord","BART","heavy rail"
"BART",2015,"BART___Union City___Daly City","BART___Union City___Daly City","BART","heavy rail"
"BART",2015,"BART___Union City___Downtown Berkeley","BART___Union City___Downtown Berkeley","BART","heavy rail"
"BART",2015,"BART___Union City___Dublin/Pleasanton","BART___Union City___Dublin/Pleasanton","BART","heavy rail"
"BART",2015,"BART___Union City___El Cerrito del Norte","BART___Union City___El Cerrito del Norte","BART","heavy rail"
"BART",2015,"BART___Union City___El Cerrito Plaza","BART___Union City___El Cerrito Plaza","BART","heavy rail"
"BART",2015,"BART___Union City___Embarcadero","BART___Union City___Embarcadero","BART","heavy rail"
"BART",2015,"BART___Union City___Fremont","BART___Union City___Fremont","BART","heavy rail"
"BART",2015,"BART___Union City___Fruitvale","BART___Union City___Fruitvale","BART","heavy rail"
"BART",2015,"BART___Union City___Glen Park","BART___Union City___Glen Park","BART","heavy rail"
"BART",2015,"BART___Union City___Hayward","BART___Union City___Hayward","BART","heavy rail"
"BART",2015,"BART___Union City___Lafayette","BART___Union City___Lafayette","BART","heavy rail"
"BART",2015,"BART___Union City___Lake Merritt","BART___Union City___Lake Merritt","BART","heavy rail"
"BART",2015,"BART___Union City___MacArthur","BART___Union City___MacArthur","BART","heavy rail"
"BART",2015,"BART___Union City___Millbrae","BART___Union City___Millbrae","BART","heavy rail"
"BART",2015,"BART___Union City___Montgomery St.","BART___Union City___Montgomery St.","BART","heavy rail"
"BART",2015,"BART___Union City___North Berkeley","BART___Union City___North Berkeley","BART","heavy rail"
"BART",2015,"BART___Union City___North Concord/Martinez","BART___Union City___North Concord/Martinez","BART","heavy rail"
"BART",2015,"BART___Union City___Oakland International Airport","BART___Union City___Oakland International Airport","BART","heavy rail"
"BART",2015,"BART___Union City___Orinda","BART___Union City___Orinda","BART","heavy rail"
"BART",2015,"BART___Union City___Pittsburg/Bay Point","BART___Union City___Pittsburg/Bay Point","BART","heavy rail"
"BART",2015,"BART___Union City___Pleasant Hill/Contra Costa Centre","BART___Union City___Pleasant Hill/Contra Costa Centre","BART","heavy rail"
"BART",2015,"BART___Union City___Powell St.","BART___Union City___Powell St.","BART","heavy rail"
"BART",2015,"BART___Union City___Richmond","BART___Union City___Richmond","BART","heavy rail"
"BART",2015,"BART___Union City___Rockridge","BART___Union City___Rockridge","BART","heavy rail"
"BART",2015,"BART___Union City___San Bruno","BART___Union City___San Bruno","BART","heavy rail"
"BART",2015,"BART___Union City___San Francisco International Airport","BART___Union City___San Francisco International Airport","BART","heavy rail"
"BART",2015,"BART___Union City___San Leandro","BART___Union City___San Leandro","BART","heavy rail"
"BART",2015,"BART___Union City___South Hayward","BART___Union City___South Hayward","BART","heavy rail"
"BART",2015,"BART___Union City___South San Francisco","BART___Union City___South San Francisco","BART","heavy rail"
"BART",2015,"BART___Union City___Walnut Creek","BART___Union City___Walnut Creek","BART","heavy rail"
"BART",2015,"BART___Union City___West Dublin/Pleasanton","BART___Union City___West Dublin/Pleasanton","BART","heavy rail"
"BART",2015,"BART___Union City___West Oakland","BART___Union City___West Oakland","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___12th St. Oakland City Center","BART___Walnut Creek___12th St. Oakland City Center","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___16th St. Mission","BART___Walnut Creek___16th St. Mission","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___19th St. Oakland","BART___Walnut Creek___19th St. Oakland","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___24th St. Mission","BART___Walnut Creek___24th St. Mission","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Ashby","BART___Walnut Creek___Ashby","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Balboa Park","BART___Walnut Creek___Balboa Park","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Bay Fair","BART___Walnut Creek___Bay Fair","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Castro Valley","BART___Walnut Creek___Castro Valley","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Civic Center/UN Plaza","BART___Walnut Creek___Civic Center/UN Plaza","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Coliseum","BART___Walnut Creek___Coliseum","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Colma","BART___Walnut Creek___Colma","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Concord","BART___Walnut Creek___Concord","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Daly City","BART___Walnut Creek___Daly City","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Downtown Berkeley","BART___Walnut Creek___Downtown Berkeley","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Dublin/Pleasanton","BART___Walnut Creek___Dublin/Pleasanton","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___El Cerrito del Norte","BART___Walnut Creek___El Cerrito del Norte","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___El Cerrito Plaza","BART___Walnut Creek___El Cerrito Plaza","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Embarcadero","BART___Walnut Creek___Embarcadero","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Fremont","BART___Walnut Creek___Fremont","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Fruitvale","BART___Walnut Creek___Fruitvale","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Glen Park","BART___Walnut Creek___Glen Park","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Hayward","BART___Walnut Creek___Hayward","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Lafayette","BART___Walnut Creek___Lafayette","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Lake Merritt","BART___Walnut Creek___Lake Merritt","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___MacArthur","BART___Walnut Creek___MacArthur","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Millbrae","BART___Walnut Creek___Millbrae","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Montgomery St.","BART___Walnut Creek___Montgomery St.","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___North Berkeley","BART___Walnut Creek___North Berkeley","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___North Concord/Martinez","BART___Walnut Creek___North Concord/Martinez","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Oakland International Airport","BART___Walnut Creek___Oakland International Airport","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Orinda","BART___Walnut Creek___Orinda","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Pittsburg/Bay Point","BART___Walnut Creek___Pittsburg/Bay Point","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Pleasant Hill/Contra Costa Centre","BART___Walnut Creek___Pleasant Hill/Contra Costa Centre","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Powell St.","BART___Walnut Creek___Powell St.","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Richmond","BART___Walnut Creek___Richmond","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Rockridge","BART___Walnut Creek___Rockridge","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___San Bruno","BART___Walnut Creek___San Bruno","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___San Francisco International Airport","BART___Walnut Creek___San Francisco International Airport","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___San Leandro","BART___Walnut Creek___San Leandro","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___South Hayward","BART___Walnut Creek___South Hayward","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___South San Francisco","BART___Walnut Creek___South San Francisco","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___Union City","BART___Walnut Creek___Union City","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___West Dublin/Pleasanton","BART___Walnut Creek___West Dublin/Pleasanton","BART","heavy rail"
"BART",2015,"BART___Walnut Creek___West Oakland","BART___Walnut Creek___West Oakland","BART","heavy rail"
"BART",2015,"BART___West Dublin/Pleasanton___12th St. Oakland City Center","BART___West Dublin/Pleasanton___12th St. Oakland City Center","BART","heavy rail"
"BART",2015,"BART___West Dublin/Pleasanton___16th St. Mission","BART___West Dublin/Pleasanton___16th St. Mission","BART","heavy rail"
"BART",2015,"BART___West Dublin/Pleasanton___19th St. Oakland","BART___West Dublin/Pleasanton___19th St. Oakland","BART","heavy rail"
"BART",2015,"BART___West Dublin/Pleasanton___24th St. Mission","BART___West Dublin/Pleasanton___24th St. Mission","BART","heavy rail"
"BART",2015,"BART___West Dublin/Pleasanton___Ashby","BART___West Dublin/Pleasanton___Ashby","BART","heavy rail"
"BART",2015,"BART___West Dublin/Pleasanton___Balboa Park","BART___West Dublin/Pleasanton___Balboa Park","BART","heavy rail"
